gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,recipient_id,attribute,rel_delta_mean,rel_delta_std,hellinger_distance,kl_divergence,emd,ks,p_value
2,300,128,20,103,0,tardos,0.5,0,relationship,,,0.008294461857010299,0.00027219369869858223,5.063050889100458,,
2,300,128,20,103,0,tardos,0.5,0,race,,,0.012796139291965821,0.0006463732650863437,7.103467338226713,,
2,300,128,20,103,0,tardos,0.5,0,sex,,,0.0004385801460802214,7.695248544277878e-07,0.6791560455759957,,
2,300,128,20,103,0,tardos,0.5,0,capital-gain,0.007115333276731926,0.28087993205933554,0.13158889795781092,0.06330706356277702,711.5262123399148,0.023187248548877548,4.907080002742026e-08
2,300,128,20,103,0,tardos,0.5,0,capital-loss,0.00626351405029746,0.12105267831655077,0.06864364572980147,0.017538586388928353,27.28386720309574,0.015325082153496483,0.0009449806285743991
2,300,128,20,103,0,tardos,0.5,0,hours-per-week,0.000773743974417889,0.013537168604632008,0.010468735776027863,0.00043731765321497706,0.17477964435981702,0.009397745769478827,0.1120362306066337
2,300,128,20,103,0,tardos,0.5,0,native-country,,,0.017167281776412805,0.0011481545771365887,77.79251251497189,,
2,300,128,20,103,0,tardos,0.5,0,income,,,0.006289706260285301,0.00015768663951700682,1.0367617702159024,,
2,300,128,20,104,0,tardos,0.5,0,age,0.0010286278273066375,0.00020966381820155988,0.0029202600938871377,3.410871608588124e-05,0.07508983139338454,0.003931083197690477,0.9620750411714526
2,300,128,20,104,0,tardos,0.5,0,workclass,,,0.005737649858143247,0.00013131380377077225,12.417861859279506,,
2,300,128,20,104,0,tardos,0.5,0,fnlwgt,0.00019575724214167356,0.00845665281203261,0.003895886425964754,6.008721102263167e-05,625.9753385952522,0.0024262154110746836,0.9999769834687259
2,300,128,20,104,0,tardos,0.5,0,education,,,0.0005902598154798222,1.3969433223908476e-06,20.153742206934673,,
2,300,128,20,104,0,tardos,0.5,0,education-num,8.189756661861244e-05,0.0006653706546193321,0.0007560199725184237,2.2952861987289557e-06,0.001228463499278281,0.0001842695248917411,1.0
2,300,128,20,104,0,tardos,0.5,0,marital-status,,,0.025757670269761793,0.0020565365234715433,8.426276834249563,,
2,300,128,20,104,0,tardos,0.5,0,occupation,,,0.004654100011179107,8.64528649643433e-05,11.53048125057584,,
2,300,128,20,104,0,tardos,0.5,0,relationship,,,0.008668260141148933,0.0002966292554732222,5.066244894198581,,
2,300,128,20,104,0,tardos,0.5,0,race,,,0.012083419451751553,0.0005774213232675469,7.101378950277939,,
2,300,128,20,104,0,tardos,0.5,0,sex,,,0.000253890927093395,2.5786463707112286e-07,0.6781732747765732,,
2,300,128,20,104,0,tardos,0.5,0,capital-gain,0.007190362128122986,0.28171804640959663,0.13284067129746308,0.06435027253812961,719.0290224501697,0.0232793833113234,4.268192515458017e-08
2,300,128,20,104,0,tardos,0.5,0,capital-loss,0.006445626149622285,0.11984693266705086,0.06947207913485558,0.017912677404540528,28.077147507754685,0.016062160253063396,0.0004446689243467423
2,300,128,20,104,0,tardos,0.5,0,hours-per-week,0.0003757468713353677,0.010451531154124359,0.010082635744078567,0.00040542877933762877,0.16151223856761104,0.008230705445164466,0.21883876776491584
2,300,128,20,104,0,tardos,0.5,0,native-country,,,0.01671287193895642,0.0010886240781627255,77.80639415251375,,
2,300,128,20,104,0,tardos,0.5,0,income,,,0.007017968984583896,0.00019623881740785803,1.0367617702159024,,
2,300,128,20,105,0,tardos,0.5,0,age,0.001174613044515431,0.00010205164986845486,0.002953148382792413,3.487113504215407e-05,0.08648383034919066,0.0038082368477626583,0.971545201132761
2,300,128,20,105,0,tardos,0.5,0,workclass,,,0.004764675853953972,9.063877146349604e-05,12.422284327876909,,
2,300,128,20,105,0,tardos,0.5,0,fnlwgt,0.0004491198085767395,0.005044376488795158,0.0049750075254091945,9.8385996138702e-05,762.1495961426283,0.004023217960136383,0.9538065440253597
2,300,128,20,105,0,tardos,0.5,0,education,,,0.0015892684883980891,1.0188886916933889e-05,20.155277786308773,,
2,300,128,20,105,0,tardos,0.5,0,education-num,3.8901344143837945e-05,0.0002972794513236911,0.00026809711675579965,2.880359297588221e-07,0.0005835201621573641,6.142317496392324e-05,1.0
2,300,128,20,105,0,tardos,0.5,0,marital-status,,,0.025686623639578528,0.0020419953714501116,8.428058106323515,,
2,300,128,20,105,0,tardos,0.5,0,occupation,,,0.0044589584906616275,7.93908166680595e-05,11.518503731457878,,
2,300,128,20,105,0,tardos,0.5,0,relationship,,,0.008155189422657512,0.0002632609677566556,5.068947513896992,,
2,300,128,20,105,0,tardos,0.5,0,race,,,0.011965235962728745,0.0005656039099967392,7.105494303000523,,
2,300,128,20,105,0,tardos,0.5,0,sex,,,0.0009004557242804482,3.244276882529828e-06,0.6816129725745523,,
2,300,128,20,105,0,tardos,0.5,0,capital-gain,0.007391578169336561,0.29452303807670493,0.1377218100440576,0.06917790270107206,739.1504253554863,0.022972267436503824,6.780163778806995e-08
2,300,128,20,105,0,tardos,0.5,0,capital-loss,0.006703339799123657,0.12902788183646582,0.0733363822295649,0.019917564726827895,29.19974816498262,0.016246429777955207,0.0003662593578354694
2,300,128,20,105,0,tardos,0.5,0,hours-per-week,0.00010529687136672216,0.01640559313734446,0.011210047479055851,0.000501705674086708,0.19446577193575104,0.008752802432357737,0.16402751706575647
2,300,128,20,105,0,tardos,0.5,0,native-country,,,0.017637917674179878,0.001207454419460506,77.80774546236294,,
2,300,128,20,105,0,tardos,0.5,0,income,,,0.006390208233591604,0.00016275726382256224,1.0367617702159024,,
2,300,128,20,106,0,tardos,0.5,0,age,0.0009533213319741857,0.002807489482068335,0.0037342817375136243,5.578589559640724e-05,0.07899020300359286,0.004299622247473989,0.9229160552775529
2,300,128,20,106,0,tardos,0.5,0,workclass,,,0.005317016246494151,0.00011287610111996346,12.42087159485274,,
2,300,128,20,106,0,tardos,0.5,0,fnlwgt,0.0002781979414946641,0.004341905139915054,0.004569691983121813,8.369665282814192e-05,552.2270200546668,0.003716102085316808,0.9775219770404487
2,300,128,20,106,0,tardos,0.5,0,education,,,0.0005093412606650433,1.0400229160587162e-06,20.152943705660142,,
2,300,128,20,106,0,tardos,0.5,0,education-num,1.2284634992809629e-05,0.00014148275838711058,0.00015629782225106445,9.777994990154025e-08,0.0001842695248917437,3.071158748196856e-05,1.0
2,300,128,20,106,0,tardos,0.5,0,marital-status,,,0.025969924871597817,0.0020902469112297813,8.425724025674889,,
2,300,128,20,106,0,tardos,0.5,0,occupation,,,0.004079837280081641,6.683182366842583e-05,11.512238567611561,,
2,300,128,20,106,0,tardos,0.5,0,relationship,,,0.008896983937485975,0.00031245371430913053,5.061208193851539,,
2,300,128,20,106,0,tardos,0.5,0,race,,,0.011545058953638738,0.000527242847976254,7.103590184576641,,
2,300,128,20,106,0,tardos,0.5,0,sex,,,0.001108371035617995,4.915802732352028e-06,0.6827185897239029,,
2,300,128,20,106,0,tardos,0.5,0,capital-gain,0.006705133541922318,0.2674640607702216,0.12636342000012532,0.05834213611092607,670.5066490586856,0.0225730167992384,1.2261527467460542e-07
2,300,128,20,106,0,tardos,0.5,0,capital-loss,0.006288289192265227,0.1234313915540566,0.06974330205741691,0.01807047637561834,27.391787721507324,0.015171524216086696,0.001100762994647542
2,300,128,20,106,0,tardos,0.5,0,hours-per-week,0.0003218449014690669,0.010376691229259827,0.01013193380777609,0.0004093545528957439,0.1692515586130654,0.0077700316329351315,0.2778990358744726
2,300,128,20,106,0,tardos,0.5,0,native-country,,,0.017080410018125148,0.0011350475893666689,77.77961364822949,,
2,300,128,20,106,0,tardos,0.5,0,income,,,0.006942671905725736,0.0001920582944911816,1.0367617702159024,,
2,300,128,20,107,0,tardos,0.5,0,age,0.0010176894536829274,0.001468916203777254,0.0032796149222760656,4.303143269444902e-05,0.08110930253984858,0.0039617947851724455,0.9594312248991484
2,300,128,20,107,0,tardos,0.5,0,workclass,,,0.005463114900166904,0.00011900748417550402,12.418107551979361,,
2,300,128,20,107,0,tardos,0.5,0,fnlwgt,0.00045335273143514863,0.00737801110110128,0.004668792968718938,8.670441603141784e-05,721.7070114554244,0.004207487485028194,0.9342204870408451
2,300,128,20,107,0,tardos,0.5,0,education,,,0.0006817782859211305,1.864859252109427e-06,20.15398789963453,,
2,300,128,20,107,0,tardos,0.5,0,education-num,1.637951332374617e-05,0.0002118727727266171,0.00044762070569758785,8.030890231421071e-07,0.0002456926998556574,9.213476244587012e-05,1.0
2,300,128,20,107,0,tardos,0.5,0,marital-status,,,0.02365456393568989,0.0017587086972953353,8.427136758699058,,
2,300,128,20,107,0,tardos,0.5,0,occupation,,,0.0043269619140036365,7.481377664414327e-05,11.514081262860477,,
2,300,128,20,107,0,tardos,0.5,0,relationship,,,0.008829385701398752,0.0003071859428182839,5.06243665735082,,
2,300,128,20,107,0,tardos,0.5,0,race,,,0.01190312577431867,0.000560369612103464,7.10168606615276,,
2,300,128,20,107,0,tardos,0.5,0,sex,,,0.0009697559016832615,3.7629491403531543e-06,0.6819815116243358,,
2,300,128,20,107,0,tardos,0.5,0,capital-gain,0.007014635730952378,0.27523611666211517,0.13005011333100394,0.061730956850009705,701.4565584595043,0.02321796013635946,4.6844303506578635e-08
2,300,128,20,107,0,tardos,0.5,0,capital-loss,0.005820388709427745,0.10968044126911793,0.06346025200680437,0.015029709115437868,25.353613218267196,0.014649427228893397,0.0018282066371472733
2,300,128,20,107,0,tardos,0.5,0,hours-per-week,0.0004791634414276621,0.013291004390578124,0.010704198704790608,0.0004571154192911891,0.18165903995577498,0.008906360369767524,0.15016964127715327
2,300,128,20,107,0,tardos,0.5,0,native-country,,,0.01670198215912045,0.0010830203305395299,77.80387580234022,,
2,300,128,20,107,0,tardos,0.5,0,income,,,0.005988100285783646,0.00014294990321778514,1.0367617702159024,,
2,300,128,20,108,0,tardos,0.5,0,age,0.0007219326591648776,0.0006047454228902435,0.002412415755132083,2.327687125945246e-05,0.057737784466079314,0.0023340806486287224,0.9999914026164213
2,300,128,20,108,0,tardos,0.5,0,workclass,,,0.004126089400337298,6.793352689893426e-05,12.42738245139891,,
2,300,128,20,108,0,tardos,0.5,0,fnlwgt,0.0005620224472198844,0.005689075200969593,0.004423147250573389,7.803311649283613e-05,853.6935290685174,0.004637449709775532,0.873405552978813
2,300,128,20,108,0,tardos,0.5,0,education,,,0.0010548716128773092,4.480439582043249e-06,20.15380363010964,,
2,300,128,20,108,0,tardos,0.5,0,education-num,6.551805329486626e-05,0.0007785828949645403,0.0010433969166328222,4.3776109152146645e-06,0.0009827707994226244,0.0002149811123736984,1.0
2,300,128,20,108,0,tardos,0.5,0,marital-status,,,0.023973778169949042,0.001800670876049361,8.430392186972144,,
2,300,128,20,108,0,tardos,0.5,0,occupation,,,0.004154278842910485,6.897879357765902e-05,11.52059211940665,,
2,300,128,20,108,0,tardos,0.5,0,relationship,,,0.0079516305465404,0.00025029566356418227,5.066736279598292,,
2,300,128,20,108,0,tardos,0.5,0,race,,,0.012471188713026169,0.0006141809714800888,7.101194680753048,,
2,300,128,20,108,0,tardos,0.5,0,sex,,,0.0006233041957179976,1.5543619716338383e-06,0.6801388163754184,,
2,300,128,20,108,0,tardos,0.5,0,capital-gain,0.0066433058913065125,0.2657494021752076,0.12520361336976793,0.05739963285833472,664.3239458247584,0.022726574736648186,9.774964937806684e-08
2,300,128,20,108,0,tardos,0.5,0,capital-loss,0.006418573725111665,0.12284690655363681,0.0709391808451733,0.01862153122469095,27.959307146586386,0.015970025490617545,0.0004895539667371362
2,300,128,20,108,0,tardos,0.5,0,hours-per-week,0.00015700515641283312,0.0136300750643071,0.010646563591535095,0.00045185078289948277,0.17772795675808484,0.00724793464574186,0.35772898046330326
2,300,128,20,108,0,tardos,0.5,0,native-country,,,0.01636874380333212,0.0010425050800085456,77.8037529559903,,
2,300,128,20,108,0,tardos,0.5,0,income,,,0.006942671905725736,0.0001920582944911816,1.0367617702159024,,
2,300,128,20,109,0,tardos,0.5,0,age,0.0008935809837215543,0.00017760841541582056,0.002922364221501571,3.412433988518734e-05,0.06695126071066643,0.0035318325604250522,0.9867947904567105
2,300,128,20,109,0,tardos,0.5,0,workclass,,,0.005437163721309733,0.00011774741199414526,12.41386935290685,,
2,300,128,20,109,0,tardos,0.5,0,fnlwgt,0.00048757253407862597,0.007480179441922727,0.0044456091670115085,7.869484555261942e-05,795.6279598292451,0.004330333834955957,0.9189290377145118
2,300,128,20,109,0,tardos,0.5,0,education,,,0.0009467855047585571,3.614364655838941e-06,20.15429501550935,,
2,300,128,20,109,0,tardos,0.5,0,education-num,3.071158748196486e-05,0.000226114470028571,0.00039666700049664907,6.303663711179845e-07,0.00046067381222953665,9.213476244587012e-05,1.0
2,300,128,20,109,0,tardos,0.5,0,marital-status,,,0.020797109633317296,0.00138474875048225,8.433709038420195,,
2,300,128,20,109,0,tardos,0.5,0,occupation,,,0.004412806022350475,7.77664829777928e-05,11.52040784988176,,
2,300,128,20,109,0,tardos,0.5,0,relationship,,,0.009616379872115036,0.0003641677097401645,5.058812690027948,,
2,300,128,20,109,0,tardos,0.5,0,race,,,0.011411524317881226,0.0005151550450473495,7.100703295353337,,
2,300,128,20,109,0,tardos,0.5,0,sex,,,0.0004385801460802214,7.695248544277878e-07,0.6791560455759957,,
2,300,128,20,109,0,tardos,0.5,0,capital-gain,0.007465676450321213,0.289608710491098,0.13682342889189228,0.06814536275250176,746.5601793556712,0.023678633948588823,2.3171717203415644e-08
2,300,128,20,109,0,tardos,0.5,0,capital-loss,0.006343938081152988,0.12241469348291163,0.06979177160972269,0.01808111875904125,27.634194281502396,0.01557077485335212,0.0007379075053948485
2,300,128,20,109,0,tardos,0.5,0,hours-per-week,0.00040426477399718377,0.012172930202726247,0.009533738669307143,0.00036285681717556414,0.158778907281717,0.008261417032646434,0.21526858944078187
2,300,128,20,109,0,tardos,0.5,0,native-country,,,0.016679371169563143,0.0010816724951400731,77.79957618009274,,
2,300,128,20,109,0,tardos,0.5,0,income,,,0.005988100285783646,0.00014294990321778514,1.0367617702159024,,
2,300,256,20,100,0,tardos,0.5,0,age,0.0005923550023917469,0.0010912897993462607,0.0021436882173516865,1.839276602324572e-05,0.043794723749270556,0.002026964773809148,0.9999998869405597
2,300,256,20,100,0,tardos,0.5,0,workclass,,,0.005467672903038679,0.0001191938025141945,12.424556985350574,,
2,300,256,20,100,0,tardos,0.5,0,fnlwgt,0.00023670703358273263,0.0003794072409422997,0.005636886552504319,0.00011693019593499,601.2096680077382,0.003040447160713833,0.9981275211443924
2,300,256,20,100,0,tardos,0.5,0,education,,,0.0010576451680510482,4.5040716203772005e-06,20.155032093608916,,
2,300,256,20,100,0,tardos,0.5,0,education-num,2.6616709151028316e-05,0.00015571945306101152,0.0001940644267724372,1.5102259681111735e-07,0.00039925063726562295,3.071158748202407e-05,1.0
2,300,256,20,100,0,tardos,0.5,0,marital-status,,,0.024477247826293628,0.001869093072896267,8.425846872024815,,
2,300,256,20,100,0,tardos,0.5,0,occupation,,,0.004498608431398324,8.08547595292341e-05,11.522987623230243,,
2,300,256,20,100,0,tardos,0.5,0,relationship,,,0.008050914563785878,0.0002561175499574851,5.063358004975277,,
2,300,256,20,100,0,tardos,0.5,0,race,,,0.012563866107295615,0.0006239981132379496,7.100948988053191,,
2,300,256,20,100,0,tardos,0.5,0,sex,,,0.00032314530674660083,4.177373987816909e-07,0.6785418138263566,,
2,300,256,20,100,0,tardos,0.5,0,capital-gain,0.0071893409576275075,0.28067553021515707,0.1326988413918237,0.06433524705882449,718.9269064217946,0.024784251097939247,4.0436703405353155e-09
2,300,256,20,100,0,tardos,0.5,0,capital-loss,0.006133723046175478,0.1233069413997525,0.0695431820621476,0.017930105705796763,26.718497589140334,0.014802985166303184,0.0015776925831720203
2,300,256,20,100,0,tardos,0.5,0,hours-per-week,0.00017925538815998662,0.011837105854896215,0.009998308518456345,0.0003989969426967674,0.1652283406529281,0.00795430115782686,0.253017697285601
2,300,256,20,100,0,tardos,0.5,0,native-country,,,0.018732268685540992,0.001361081770707631,77.76954024753539,,
2,300,256,20,100,0,tardos,0.5,0,income,,,0.007093256753815808,0.00020046365596370144,1.0367617702159024,,
2,300,256,20,101,0,tardos,0.5,0,age,0.00082416438187883,0.001107598524726716,0.0030297096118726825,3.6692821269980666e-05,0.06489358434937498,0.003838948435244627,0.9693413153548769
2,300,256,20,101,0,tardos,0.5,0,workclass,,,0.004742208322435047,8.971284112877236e-05,12.420011670403245,,
2,300,256,20,101,0,tardos,0.5,0,fnlwgt,0.0005820728534111838,0.008311882573062014,0.005353921375683099,0.00011402926136213535,905.8548877491494,0.005343816221860531,0.739096452968645
2,300,256,20,101,0,tardos,0.5,0,education,,,0.0011815621538269641,5.611613850052343e-06,20.15490924725899,,
2,300,256,20,101,0,tardos,0.5,0,education-num,5.528085746758412e-05,0.0003467496669039339,0.00044047642673380024,7.795177248885687e-07,0.0008292128620128389,9.213476244587012e-05,1.0
2,300,256,20,101,0,tardos,0.5,0,marital-status,,,0.02335723719764615,0.0017123458078038387,8.428242375848406,,
2,300,256,20,101,0,tardos,0.5,0,occupation,,,0.004396461238942267,7.716309077302071e-05,11.517213844783637,,
2,300,256,20,101,0,tardos,0.5,0,relationship,,,0.008287460107988448,0.0002713879888649734,5.063050889100458,,
2,300,256,20,101,0,tardos,0.5,0,race,,,0.011942038500848948,0.0005637762855655627,7.102730260127146,,
2,300,256,20,101,0,tardos,0.5,0,sex,,,0.00046166874611026877,8.526858979653485e-07,0.6792788919259237,,
2,300,256,20,101,0,tardos,0.5,0,capital-gain,0.007282097328820099,0.28255990812494103,0.13330165963201177,0.06482613257524161,728.20245078468,0.024108596173336272,1.1863711334241641e-08
2,300,256,20,101,0,tardos,0.5,0,capital-loss,0.006623754767099707,0.12771775964017296,0.07293008823753463,0.019670841103680413,28.853075765486317,0.016246429777955207,0.0003662593578354694
2,300,256,20,101,0,tardos,0.5,0,hours-per-week,0.0005133222479126889,0.012861276158688192,0.011185379692083788,0.0004983522654159706,0.1788642854949171,0.008691379257393828,0.16984768907644732
2,300,256,20,101,0,tardos,0.5,0,native-country,,,0.018010677051373904,0.0012578724459164309,77.7726114062836,,
2,300,256,20,101,0,tardos,0.5,0,income,,,0.005912675306427696,0.00013937719442977219,1.0367617702159024,,
2,300,256,20,102,0,tardos,0.5,0,age,0.00045520462541749607,9.715740460859637e-05,0.002199102698293284,1.9312022114130298e-05,0.03556401830410642,0.0020576763612911164,0.9999998091642943
2,300,256,20,102,0,tardos,0.5,0,workclass,,,0.006025352093015169,0.00014478332747806322,12.421792942477197,,
2,300,256,20,102,0,tardos,0.5,0,fnlwgt,0.00047262349022387243,0.009163129114346585,0.0046660684498731385,8.610926269292178e-05,815.0739535026582,0.003716102085316808,0.9775219770404487
2,300,256,20,102,0,tardos,0.5,0,education,,,0.0015617154326279092,9.894918614681728e-06,20.15509351678388,,
2,300,256,20,102,0,tardos,0.5,0,education-num,9.622964077683112e-05,0.0008424394556594707,0.001022697657085392,4.204124325382013e-06,0.0014434446116519785,0.0002456926998556548,1.0
2,300,256,20,102,0,tardos,0.5,0,marital-status,,,0.022416328344436583,0.0015949614299237865,8.42891803077301,,
2,300,256,20,102,0,tardos,0.5,0,occupation,,,0.004659377225655946,8.661304604739564e-05,11.525874512453548,,
2,300,256,20,102,0,tardos,0.5,0,relationship,,,0.009039678207920987,0.0003222326076167681,5.060532538926938,,
2,300,256,20,102,0,tardos,0.5,0,race,,,0.012192200380587324,0.0005875747285147052,7.101133257578084,,
2,300,256,20,102,0,tardos,0.5,0,sex,,,0.00046166874611026877,8.526858979653485e-07,0.6792788919259237,,
2,300,256,20,102,0,tardos,0.5,0,capital-gain,0.006901856432955781,0.2834561241943784,0.13171645985143995,0.06340351375947281,690.1787414391465,0.021129572187586376,9.575533212537413e-07
2,300,256,20,102,0,tardos,0.5,0,capital-loss,0.0065185414934557095,0.12762498295496327,0.071664331710409,0.019032043007626474,28.39476674549308,0.015447928503424246,0.0008354604224423875
2,300,256,20,102,0,tardos,0.5,0,hours-per-week,0.0003967435688995452,0.011984413144641791,0.010449022753634386,0.00043561520718974066,0.15650624980805214,0.008660667669911859,0.1728184437110415
2,300,256,20,102,0,tardos,0.5,0,native-country,,,0.016799320157636043,0.0010979304597163316,77.81130800651086,,
2,300,256,20,102,0,tardos,0.5,0,income,,,0.0074444767780253275,0.00022076489018819402,1.0367617702159024,,
2,300,256,20,103,0,tardos,0.5,0,age,0.0009247132778813901,0.0008344063258092318,0.0028678039457326974,3.292383953386843e-05,0.07327784773194891,0.003378274623015265,0.9921143531218256
2,300,256,20,103,0,tardos,0.5,0,workclass,,,0.00563628611363082,0.0001266855809206797,12.41417646878167,,
2,300,256,20,103,0,tardos,0.5,0,fnlwgt,0.0007258695652936542,0.014458192034650371,0.005928994208074622,0.00013480791614667393,1087.1887841282469,0.005282393046896594,0.751865245748258
2,300,256,20,103,0,tardos,0.5,0,education,,,0.0010320711719085571,4.290830016271901e-06,20.154724977734098,,
2,300,256,20,103,0,tardos,0.5,0,education-num,0.00011465659326598635,0.0010203760345346164,0.0009311734527018582,3.4823248521296016e-06,0.0017198488989895932,0.00021498111237371054,1.0
2,300,256,20,103,0,tardos,0.5,0,marital-status,,,0.028447872771888563,0.0024695483436131048,8.419520285003532,,
2,300,256,20,103,0,tardos,0.5,0,occupation,,,0.004582648242848162,8.418777838947267e-05,11.513528454285803,,
2,300,256,20,103,0,tardos,0.5,0,relationship,,,0.007734990936097991,0.00023719415287607858,5.067534780872823,,
2,300,256,20,103,0,tardos,0.5,0,race,,,0.01295451348652321,0.0006623611292628344,7.103713030926568,,
2,300,256,20,103,0,tardos,0.5,0,sex,,,0.0006233041957179976,1.5543619716338383e-06,0.6801388163754184,,
2,300,256,20,103,0,tardos,0.5,0,capital-gain,0.0073530375056829415,0.28751800285961077,0.13477968430788237,0.06630777144983674,735.2963975307845,0.02303369061146776,6.183786632930225e-08
2,300,256,20,103,0,tardos,0.5,0,capital-loss,0.006190697412208926,0.12019474076918205,0.06822036043499256,0.017321043605305543,26.966677927582047,0.015017966278676909,0.0012802584980649962
2,300,256,20,103,0,tardos,0.5,0,hours-per-week,0.0007185884703686847,0.013032043362282371,0.010552311144515518,0.0004442183901467942,0.17735941770830127,0.009551303706888614,0.10190272098408837
2,300,256,20,103,0,tardos,0.5,0,native-country,,,0.01764490827004702,0.0012109836047478402,77.7960750591198,,
2,300,256,20,103,0,tardos,0.5,0,income,,,0.0067418341311172485,0.00018112705123999977,1.0367617702159024,,
2,300,256,20,104,0,tardos,0.5,0,age,0.001067332841667496,0.0002984762669044941,0.002881894128005245,3.3202047714123395e-05,0.07791529744172482,0.003838948435244627,0.9693413153548769
2,300,256,20,104,0,tardos,0.5,0,workclass,,,0.006145725163284393,0.00015063984293511206,12.416080587205554,,
2,300,256,20,104,0,tardos,0.5,0,fnlwgt,0.00019700189554205862,0.009418578725206087,0.0041717699896193314,6.882539918400072e-05,696.8109087558736,0.002579773348484471,0.999905918937671
2,300,256,20,104,0,tardos,0.5,0,education,,,0.0007385043704587073,2.1881752970326948e-06,20.153865053284605,,
2,300,256,20,104,0,tardos,0.5,0,education-num,5.323341830205663e-05,0.0004741319091373423,0.0005117041737145467,1.0499167343446836e-06,0.000798501274531072,0.0001228463499278274,1.0
2,300,256,20,104,0,tardos,0.5,0,marital-status,,,0.026426426048078072,0.002154952883778343,8.425846872024815,,
2,300,256,20,104,0,tardos,0.5,0,occupation,,,0.0045841440204297595,8.383446744183087e-05,11.525935935628514,,
2,300,256,20,104,0,tardos,0.5,0,relationship,,,0.00902913208307124,0.0003220506533428752,5.064340775774701,,
2,300,256,20,104,0,tardos,0.5,0,race,,,0.01162439532876981,0.0005343054294864953,7.102361721077362,,
2,300,256,20,104,0,tardos,0.5,0,sex,,,0.00016155935817774777,1.0441142896840659e-07,0.6776818893768618,,
2,300,256,20,104,0,tardos,0.5,0,capital-gain,0.007167826661221683,0.2824875573248909,0.1328617793151399,0.06438333174526772,716.7754982955032,0.02284942108657595,8.145002870603206e-08
2,300,256,20,104,0,tardos,0.5,0,capital-loss,0.0065107860420713795,0.12248751162166922,0.07032967677721001,0.018362665769347142,28.360983999262906,0.016031448665581483,0.0004591818656527179
2,300,256,20,104,0,tardos,0.5,0,hours-per-week,0.0004149198145521536,0.010168635227508879,0.009728371386489352,0.00037761675644455163,0.15675194250790814,0.00789287798286295,0.26112268949435047
2,300,256,20,104,0,tardos,0.5,0,native-country,,,0.016777380757766698,0.001095021547408628,77.81622186050798,,
2,300,256,20,104,0,tardos,0.5,0,income,,,0.007017968984583896,0.00019623881740785803,1.0367617702159024,,
2,300,256,20,105,0,tardos,0.5,0,age,0.0012583336734045532,0.0005491236084719166,0.003170510304181208,4.0192210730385816e-05,0.09357820705752248,0.0038696600227265954,0.9670291197894874
2,300,256,20,105,0,tardos,0.5,0,workclass,,,0.005422924284831692,0.00011731813864942998,12.41964313135346,,
2,300,256,20,105,0,tardos,0.5,0,fnlwgt,0.00041143327713265396,0.0033338278996957915,0.004804946828308366,9.322034844832731e-05,733.8678787506515,0.004023217960136383,0.9538065440253597
2,300,256,20,105,0,tardos,0.5,0,education,,,0.0016117778591907624,1.0475422286116472e-05,20.154970670433954,,
2,300,256,20,105,0,tardos,0.5,0,education-num,4.0948783309247e-05,0.0003324908336325714,0.00037684854703654084,5.691675308281661e-07,0.0006142317496393205,9.213476244587012e-05,1.0
2,300,256,20,105,0,tardos,0.5,0,marital-status,,,0.024641266526626803,0.0018915468596116146,8.428365222198334,,
2,300,256,20,105,0,tardos,0.5,0,occupation,,,0.004297924192734547,7.373392393497755e-05,11.515371149534719,,
2,300,256,20,105,0,tardos,0.5,0,relationship,,,0.008157685102022218,0.00026314255541585486,5.06685912594822,,
2,300,256,20,105,0,tardos,0.5,0,race,,,0.012480547532233304,0.0006152547865325374,7.104327262676208,,
2,300,256,20,105,0,tardos,0.5,0,sex,,,0.00041549209027900655,6.906321990171171e-07,0.6790331992260681,,
2,300,256,20,105,0,tardos,0.5,0,capital-gain,0.007581997444003188,0.2994169384560056,0.14029869735949943,0.0717019825373733,758.1921624028737,0.02340222966125116,3.540773128823126e-08
2,300,256,20,105,0,tardos,0.5,0,capital-loss,0.006742152308097067,0.12929800015141776,0.0733435745086501,0.019930586660762476,29.368815454070752,0.016307852952919033,0.0003431567728091952
2,300,256,20,105,0,tardos,0.5,0,hours-per-week,2.350376593005702e-05,0.016129046903146708,0.011243835772628373,0.0005044869931547547,0.18988974540093922,0.00859924449494795,0.17888288646707506
2,300,256,20,105,0,tardos,0.5,0,native-country,,,0.017075785379878628,0.0011337571494772264,77.81886305703142,,
2,300,256,20,105,0,tardos,0.5,0,income,,,0.00704306594173586,0.00019764217402756974,1.0367617702159024,,
2,300,256,20,106,0,tardos,0.5,0,age,0.0009377551848942678,0.003062675603495227,0.00378839121240091,5.7415714064446066e-05,0.08172353428948773,0.00436104542243787,0.9148345038196041
2,300,256,20,106,0,tardos,0.5,0,workclass,,,0.004985386242651333,9.918313680175826e-05,12.424188446300791,,
2,300,256,20,106,0,tardos,0.5,0,fnlwgt,0.0002647487474332014,0.004193659218245844,0.0046033131491403315,8.489433184799532e-05,534.187862780627,0.0034089862104972335,0.9912060822266361
2,300,256,20,106,0,tardos,0.5,0,education,,,0.0004927066938562179,9.734660080448618e-07,20.153250821534964,,
2,300,256,20,106,0,tardos,0.5,0,education-num,1.637951332374617e-05,0.0002118727727266171,0.00044762070569757994,8.030890231620022e-07,0.0002456926998556574,9.213476244587012e-05,1.0
2,300,256,20,106,0,tardos,0.5,0,marital-status,,,0.024127945474944464,0.0018206920222476792,8.429163723472866,,
